geoid,CRS1112,CRS1213,CRS1314,CRS1415,CRS1516,CRS1617,CRS1718,CRS1819,CRS1920,CRS2021,CRS2122,MSP1112,MSP1213,MSP1314,MSP1415,MSP1516,MSP1617,MSP1718,MSP1819,MSP1920,MSP2021,MSP2122,DRR1112,DRR1213,DRR1314,DRR1415,DRR1516,DRR1617,DRR1718,DRR1819,DRR1920,DRR2021,DRR2122,MSP1112C,MSP1213C,MSP1314C,MSP1415C,MSP1516C,MSP1617C,MSP1718C,MSP1819C,MSP1920C,MSP2021C,MSP2122C,DRR1112C,DRR1213C,DRR1314C,DRR1415C,DRR1516C,DRR1617C,DRR1718C,DRR1819C,DRR1920C,DRR2021C,DRR2122C,PdMSP1121,PdMSP1822,dDRR1118,dDRR1121,dDRR1822,PdMSP1121C,dDRR1121C,dDRR1118WPPNC,dDRR1121WPPNC
421010149005,2,9,18,19,20,34,48,44,27,21,21,NULL,34000,36000,33000,38000,64250,83000,112500,272000,290000,318000,NULL,-0.238839,-0.179625,-0.460416,-0.296127,0.900790,1.387768,2.628037,10.608869,10.674359,11.037671,Insufficient Data,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Insufficient Data,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.5 - 1.0,1.0 - 1.5,2.5 - 3.0,3.0 or Above,3.0 or Above,3.0 or Above,NULL,182.66666666666666,NULL,NULL,8.409634,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data
421010149006,17,4,3,11,19,17,12,12,13,15,13,125000,NULL,NULL,14000,19750,40850,37425,70500,188000,256000,170000,4.938360,NULL,NULL,-1.594116,-1.390327,-0.501210,-1.197432,0.204837,5.780369,8.360159,3.577271,"$125,000 - $150,000",Insufficient Data,Insufficient Data,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$175,000 - $200,000","$250,000 - $400,000","$150,000 - $175,000",3.0 or Above,Insufficient Data,Insufficient Data,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,3.0 or Above,3.0 or Above,3.0 or Above,104.8,141.13475177304966,-6.135792,3.421799,3.372434,100% - 150% Increase,1.5 or Above,Not at Risk,At Risk
421010151011,10,16,20,20,24,26,26,32,33,26,14,25250,22000,16250,10300,8800,18000,46500,49500,89000,133500,131000,-1.648940,-1.778239,-1.925625,-2.156316,-2.294027,-2.324310,-2.248132,-2.476663,-2.000031,-1.831241,-1.991529,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$125,000 - $150,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,428.71287128712873,164.64646464646464,-0.599192,-0.182301,0.485134,150% or Greater Increase,-0.5 to 0.0,Not at Risk,Not at Risk
421010151012,16,20,19,19,29,35,29,35,31,22,19,30500,61800,20000,12500,15200,20000,30000,42500,45000,70000,110000,0.572760,3.297961,-0.502825,-1.270016,-1.149627,-0.987310,-0.661332,0.049037,-0.082531,1.193659,3.791671,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000",0.5 - 1.0,3.0 or Above,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,Below Area Average,1.0 - 1.5,3.0 or Above,129.50819672131146,158.8235294117647,-1.234092,0.620899,3.742634,100% - 150% Increase,0.5 to 1.0,Not at Risk,At Risk
421010151021,15,21,26,30,31,48,61,64,58,38,29,25000,23000,10000,9500,11000,22000,25000,30000,38700,115000,110000,-0.571140,-0.769939,-1.634125,-1.772716,-1.789627,-1.350610,-1.673332,-1.676963,-1.468231,2.149659,1.495771,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$100,000 - $125,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,2.0 - 2.5,1.0 - 1.5,360,266.6666666666667,-1.102192,2.720799,3.172734,150% or Greater Increase,1.5 or Above,Not at Risk,At Risk
421010151022,4,10,12,16,23,25,31,25,16,16,10,NULL,26250,30250,10545.73,10000,12200,15000,24000,33771,47500,48250,NULL,0.529661,0.873675,-1.276616,-1.447627,-1.464810,-1.689132,-1.116463,-0.498831,0.091159,-0.094529,Insufficient Data,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000",Insufficient Data,0.5 - 1.0,0.5 - 1.0,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,Below Area Average,NULL,101.04166666666667,NULL,NULL,1.021934,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data
421010151023,13,18,24,25,38,54,53,65,63,44,35,12500,13750,12250,12000,11810,20750,30000,43000,59999,92000,131123,-0.838640,-0.773039,-0.977125,-1.110516,-1.246727,-0.584410,-0.179432,0.768837,2.038769,4.314259,7.183271,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.5 - 1.0,2.0 - 2.5,3.0 or Above,3.0 or Above,636,204.93720930232558,0.659208,5.152899,6.414434,150% or Greater Increase,1.5 or Above,At Risk,At Elevated Risk
421010152001,23,24,31,45,70,74,67,58,44,52,45,24000,33250,35032,34900,27000,33000,56000,68155,80000,130000,165000,-1.097040,-0.746139,-0.714525,-0.827516,-1.292527,-1.278110,-0.817632,-0.628663,-0.467631,0.823759,1.808071,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$150,000 - $175,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.5 - 1.0,1.5 - 2.0,441.6666666666667,142.09522412148777,0.279408,1.920799,2.436734,150% or Greater Increase,1.5 or Above,At Risk,At Risk
421010152002,13,21,30,37,44,56,69,72,62,45,35,7500,11000,11500,15000,11050,15050,23000,37500,47500,67000,81000,-1.871140,-1.783039,-1.790425,-1.753716,-2.025127,-2.088310,-2.267332,-1.998763,-1.905431,-1.847641,-1.485729,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,793.3333333333334,116,-0.396192,0.023499,0.513034,150% or Greater Increase,0.0 to 0.5,Not at Risk,At Risk
421010152003,1,2,1,1,1,4,5,3,5,7,6,NULL,NULL,NULL,NULL,NULL,NULL,45000,NULL,160000,180000,85000,NULL,NULL,NULL,NULL,NULL,NULL,-0.615132,NULL,5.000469,5.295659,-0.031129,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,"Below $100,000",Insufficient Data,"$150,000 - $175,000","$175,000 - $200,000","Below $100,000",Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Below Area Average,Insufficient Data,3.0 or Above,3.0 or Above,Below Area Average,NULL,NULL,NULL,NULL,NULL,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data
421010153001,1,0,0,2,3,4,8,5,0,5,5,NULL,NULL,NULL,NULL,NULL,NULL,249900,252800,NULL,418367,418367,NULL,NULL,NULL,NULL,NULL,NULL,84.556668,83.773937,NULL,134.053559,124.528971,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,"$200,000 - $250,000","$250,000 - $400,000",Insufficient Data,"$400,000 or Above","$400,000 or Above",Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,3.0 or Above,3.0 or Above,Insufficient Data,3.0 or Above,3.0 or Above,NULL,65.4932753164557,NULL,NULL,40.755034,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data
421010153002,6,10,13,19,30,30,24,15,10,13,12,148750,150000,140000,165000,160000,160000,160000,160000,257450,265000,247500,5.100360,5.036861,4.406275,5.490084,5.076973,4.665190,4.058168,3.662937,7.453769,6.962659,5.544171,"$125,000 - $150,000","$150,000 - $175,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$250,000 - $400,000","$250,000 - $400,000","$200,000 - $250,000",3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,78.15126050420169,54.6875,-1.042192,1.862299,1.881234,50% - 100% Increase,1.5 or Above,Not at Risk,At Risk
421010153003,15,14,15,17,13,24,33,18,10,16,14,75000,62500,115500,147500,130000,149000,150500,138750,118500,132000,177500.5,4.291860,3.105461,7.438975,10.019784,8.344673,9.384290,8.813968,7.417737,5.356969,5.591759,8.135871,"Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$125,000 - $150,000","$100,000 - $125,000","$125,000 - $150,000","$175,000 - $200,000",3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,76,27.92828828828829,4.522108,1.299899,0.718134,50% - 100% Increase,1.0 to 1.5,At Elevated Risk,At Risk
421010153004,22,29,29,32,41,40,43,34,24,29,25,137280,137000,145000,80750,75000,111750,126000,125000,170000,225000,250000,-0.486940,-0.561839,-0.515925,-1.397216,-1.579727,-1.386310,-1.724432,-2.031263,-1.818031,-1.885341,-1.748529,"$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$200,000 - $250,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,63.8986013986014,100,-1.237492,-1.398401,0.282734,50% - 100% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010156001,17,18,21,30,32,46,51,41,58,77,53,62000,60000,67000,68500,98750,142250,207500,264990,248550,295000,317351,-0.645240,-0.764539,-0.641925,-0.712816,-0.107827,0.634090,1.593368,2.535637,1.780669,2.065459,2.127771,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$200,000 - $250,000","$250,000 - $400,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.5 - 1.0,1.5 - 2.0,2.5 - 3.0,1.5 - 2.0,2.0 - 2.5,2.0 - 2.5,375.80645161290323,19.75961357032341,2.238608,2.710699,-0.407866,150% or Greater Increase,1.5 or Above,At Risk,At Risk
421010156002,8,8,10,15,22,29,28,32,50,48,27,30000,25000,48250,27500,36000,46000,95000,107500,146500,268750,282000,-1.082640,-1.330939,-0.534225,-1.384816,-1.197027,-1.095410,0.061868,0.152437,1.086769,4.289259,4.142771,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,1.0 - 1.5,3.0 or Above,3.0 or Above,795.8333333333334,162.32558139534885,1.144508,5.371899,3.990334,150% or Greater Increase,1.5 or Above,At Risk,At Elevated Risk
421010157001,8,9,12,15,18,25,34,33,33,24,11,57500,50000,60750,64000,93500,133500,212500,220000,165000,189500,280000,0.055460,-0.310939,0.041675,0.057784,1.039373,2.198890,4.474368,4.336837,2.003869,2.111459,4.573471,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$200,000 - $250,000","$200,000 - $250,000","$150,000 - $175,000","$175,000 - $200,000","$250,000 - $400,000",0.0 - 0.5,Below Area Average,0.0 - 0.5,0.0 - 0.5,1.0 - 1.5,2.0 - 2.5,3.0 or Above,3.0 or Above,2.0 - 2.5,2.0 - 2.5,3.0 or Above,229.56521739130434,27.272727272727273,4.418908,2.055999,0.236634,150% or Greater Increase,1.5 or Above,At Elevated Risk,At Risk
421010157002,21,26,34,34,39,37,29,24,27,39,32,35000,45250,52250,54250,76000,85000,105000,170000,170000,175000,234500,-1.138740,-0.899539,-0.739825,-0.788716,-0.279827,-0.295310,-0.262832,1.180537,0.820769,0.248459,1.428271,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,1.0 - 1.5,0.5 - 1.0,0.0 - 0.5,1.0 - 1.5,400,37.94117647058823,0.875908,1.387199,0.247734,150% or Greater Increase,1.0 to 1.5,At Risk,At Risk
421010157003,37,42,47,66,77,95,111,86,59,51,38,65000,100000,110000,162500,180000,260000,300000,325325,335500,360000,353750,-0.712740,0.004861,0.164475,1.215884,1.460673,2.847990,3.109168,3.250637,3.042369,2.785759,2.234471,"Below $100,000","$100,000 - $125,000","$100,000 - $125,000","$150,000 - $175,000","$175,000 - $200,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,0.0 - 0.5,0.0 - 0.5,1.0 - 1.5,1.0 - 1.5,2.5 - 3.0,3.0 or Above,3.0 or Above,3.0 or Above,2.5 - 3.0,2.0 - 2.5,453.84615384615387,8.737416429724123,3.821908,3.498499,-1.016166,150% or Greater Increase,1.5 or Above,At Elevated Risk,At Risk
421010158001,59,50,54,62,72,75,70,66,72,86,74,228500,235000,217500,237750,289750,296000,331000,345350,377500,395000,344500,0.804760,0.805461,0.506775,0.657484,1.180873,0.950090,0.830568,0.661137,0.685969,0.184659,-0.606229,"$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,1.0 - 1.5,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,Below Area Average,72.86652078774617,-0.24612711741711307,0.025808,-0.620101,-1.267366,50% - 100% Increase,-1.0 to -0.5,At Risk,Not at Risk
421010158002,40,44,50,59,70,55,52,59,53,66,46,167500,207500,220750,211000,231250,240000,258950,290000,326000,375000,377500,0.227060,0.720161,0.831675,0.587784,0.737073,0.559690,0.276368,0.351637,0.470769,0.387259,0.145571,"$150,000 - $175,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.0 - 0.5,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,123.88059701492537,30.17241379310345,0.049308,0.160199,-0.206066,100% - 150% Increase,0.0 to 0.5,At Risk,At Risk
421010158003,32,53,80,93,121,105,79,80,62,77,69,131000,188900,213500,258585,320000,310000,313000,319500,327499.5,406000,440000,-0.387940,0.327761,0.589475,1.084584,1.760973,1.309090,0.798968,0.540737,0.294069,0.536459,0.632771,"$125,000 - $150,000","$175,000 - $200,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$400,000 or Above","$400,000 or Above",Below Area Average,0.0 - 0.5,0.5 - 1.0,1.0 - 1.5,1.5 - 2.0,1.0 - 1.5,0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,0.5 - 1.0,0.5 - 1.0,209.9236641221374,37.715179968701094,1.186908,0.924399,0.092034,150% or Greater Increase,0.5 to 1.0,At Risk,At Risk
421010158004,35,48,52,43,39,38,47,44,45,55,32,185000,228000,248500,230000,305500,380000,400000,376100,400000,465000,509500,0.948060,1.585161,1.832775,1.420684,2.513973,3.354790,3.083068,2.337937,2.306469,2.535659,2.725471,"$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$400,000 or Above","$250,000 - $400,000","$400,000 or Above","$400,000 or Above","$400,000 or Above",0.5 - 1.0,1.5 - 2.0,1.5 - 2.0,1.0 - 1.5,2.5 - 3.0,3.0 or Above,3.0 or Above,2.0 - 2.5,2.0 - 2.5,2.5 - 3.0,2.5 - 3.0,151.35135135135135,35.469290082424884,2.135008,1.587599,0.387534,150% or Greater Increase,1.5 or Above,At Risk,At Risk
421010158005,57,77,90,94,106,113,104,106,96,83,65,165000,206000,219950,232200,295000,313500,322500,372500,390000,406000,405000,0.486660,1.064361,1.203575,1.289484,2.131673,2.079790,1.652568,2.032537,1.901569,1.406359,1.051971,"$150,000 - $175,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$400,000 or Above","$400,000 or Above",0.0 - 0.5,1.0 - 1.5,1.0 - 1.5,1.0 - 1.5,2.0 - 2.5,2.0 - 2.5,1.5 - 2.0,2.0 - 2.5,1.5 - 2.0,1.0 - 1.5,1.0 - 1.5,146.06060606060606,8.724832214765101,1.165908,0.919699,-0.980566,100% - 150% Increase,0.5 to 1.0,At Risk,At Risk
421010158006,52,71,71,61,60,69,61,58,54,64,63,149400,148800,210000,223500,240000,275000,282500,321750,326500,351250,350000,0.751060,0.656261,1.753775,1.904784,2.073373,2.387490,1.956368,2.296337,1.990869,1.691659,1.310771,"$125,000 - $150,000","$125,000 - $150,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.5 - 1.0,0.5 - 1.0,1.5 - 2.0,1.5 - 2.0,2.0 - 2.5,2.0 - 2.5,1.5 - 2.0,2.0 - 2.5,1.5 - 2.0,1.5 - 2.0,1.0 - 1.5,135.10709504685408,8.78010878010878,1.205308,0.940599,-0.985566,100% - 150% Increase,0.5 to 1.0,At Risk,At Risk
421010160011,93,93,111,152,155,138,134,111,97,126,101,111500,115000,155000,200000,210000,225000,259000,260000,285000,300000,300000,-0.253440,-0.266839,0.351875,1.003884,1.035173,0.975590,0.976768,0.650337,0.686669,0.212359,-0.046329,"$100,000 - $125,000","$100,000 - $125,000","$150,000 - $175,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,0.0 - 0.5,1.0 - 1.5,1.0 - 1.5,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,Below Area Average,169.05829596412556,15.384615384615385,1.230208,0.465799,-0.696666,150% or Greater Increase,0.0 to 0.5,At Risk,At Risk
421010160012,67,82,77,78,93,103,108,110,93,72,47,110000,165000,135000,114000,199000,229500,252500,271250,285000,297500,325570,-0.516840,0.239761,-0.268825,-0.686216,0.437473,0.584290,0.370868,0.297037,0.143869,-0.382641,-0.255529,"$100,000 - $125,000","$150,000 - $175,000","$125,000 - $150,000","$100,000 - $125,000","$175,000 - $200,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,0.0 - 0.5,Below Area Average,Below Area Average,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,170.45454545454547,20.025806451612905,0.887708,0.134199,-0.552566,150% or Greater Increase,0.0 to 0.5,At Risk,At Risk
421010160021,28,33,44,51,59,70,58,47,47,37,22,77625,65500,85000,116500,125000,152250,202000,245300,259900,248000,230000,5.289960,4.006961,5.698175,8.541284,9.125073,11.065890,14.760968,17.957037,18.415369,16.427259,13.645471,"Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$200,000 - $250,000","$200,000 - $250,000",3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,219.48470209339774,-6.237260497350183,9.471008,11.137299,-4.311566,150% or Greater Increase,1.5 or Above,At Elevated Risk,At Elevated Risk
421010160022,42,43,55,66,76,79,73,65,70,74,52,146550,188000,162500,231500,279625,295000,283600,285900,317550,372000,350000,1.024360,1.838761,1.200275,2.563684,3.429673,3.377890,2.563368,2.239537,2.465269,2.771359,1.946071,"$125,000 - $150,000","$175,000 - $200,000","$150,000 - $175,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",1.0 - 1.5,1.5 - 2.0,1.0 - 1.5,2.5 - 3.0,3.0 or Above,3.0 or Above,2.5 - 3.0,2.0 - 2.5,2.0 - 2.5,2.5 - 3.0,1.5 - 2.0,153.83828045035824,22.42042672263029,1.539008,1.746999,-0.293466,150% or Greater Increase,1.5 or Above,At Risk,At Risk
